"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000197265",546.835155000571,0.383094394427932,0.102772176218387,3.72760807958246,0.000193305671940131,0.00273799561832024,"GTF2E2"
"ENSG00000170242",2897.62644872405,0.532692327639857,0.142969976323513,3.72590344726979,0.000194616895428324,0.0027520755193856,"USP47"
"ENSG00000182704",1047.43672441658,0.934116833425727,0.250754161483965,3.72522963486474,0.000195137501099171,0.00275686329677886,"TSKU"
"ENSG00000107611",47.6907362253138,-1.62572254039266,0.436799023415137,-3.72190058412186,0.000197728875795955,0.00278593495296845,"CUBN"
"ENSG00000132170",520.718050643562,1.06904115112516,0.287231702130377,3.72187729695627,0.000197747116173066,0.00278593495296845,"PPARG"
"ENSG00000181827",811.752360608767,-0.621119829996556,0.166870645264477,-3.72216352979357,0.000197523025314669,0.00278593495296845,"RFX7"
"ENSG00000258691",47.9013564290052,-1.53083376074213,0.411383836466512,-3.72118110884201,0.000198293157293335,0.00279103147509997,NA
"ENSG00000170485",370.851450135094,0.996173551409423,0.267814604779107,3.71963863670192,0.000199508014814949,0.00280552356951941,"NPAS2"
"ENSG00000166912",662.42366096916,0.759952966865421,0.204409602703693,3.71779484336179,0.000200969369240729,0.00282345185264457,"MTMR10"
"ENSG00000103876",383.988610322637,-0.516246624780423,0.138945193709479,-3.71546946675857,0.00020282675785622,0.00284690569762043,"FAH"
"ENSG00000244462",1157.69495060037,0.544567860152926,0.146587675377334,3.71496347664389,0.000203233046755035,0.00284996712324538,"RBM12"
"ENSG00000108846",420.783481087144,0.989279432581789,0.26641520002662,3.71329951325202,0.000204574537327981,0.00286612522463671,"ABCC3"
"ENSG00000112290",641.29912532298,0.573971901179136,0.154702097515765,3.71017530076246,0.000207115782234108,0.00289904669310126,"WASF1"
"ENSG00000095637",48.7034805582439,1.51475639911208,0.408364076216986,3.70932823754851,0.000207809878413647,0.00290607627753895,"SORBS1"
"ENSG00000102218",431.436524945692,0.532795380417699,0.143735760030485,3.70676984144166,0.0002099195538314,0.00293287051916656,"RP2"
"ENSG00000121879",1165.4141455027,0.56421621426018,0.152266716582077,3.70544677737271,0.00021101843854163,0.00294550622277695,"PIK3CA"
"ENSG00000112320",318.297459716313,-0.983084575244341,0.265348551874564,-3.70488012201048,0.000211490730473596,0.00294814866902914,"SOBP"
"ENSG00000134769",324.322803400457,-0.851993474489966,0.229986073613255,-3.70454376260486,0.000211771546275868,0.00294814866902914,"DTNA"
"ENSG00000213626",13121.908712426,1.38048721429198,0.372649455891104,3.70451960272119,0.000211791730069574,0.00294814866902914,"LBH"
"ENSG00000213846",154.560814709829,-0.982647323301432,0.265304523270678,-3.7038468518642,0.000212354489669745,0.00295326790270734,NA
"ENSG00000122490",739.95887257914,0.400012570162022,0.108014115409502,3.70333607460007,0.000212782694995731,0.00295650817955078,"PQLC1"
"ENSG00000105971",1495.86646282857,0.597836473619073,0.161498578520966,3.70180641275094,0.0002140699279984,0.00297166733229676,"CAV2"
"ENSG00000070087",2488.0872201094,-0.352788443257894,0.09536512042266,-3.69934459993685,0.000216156944610137,0.00299789095798583,"PFN2"
"ENSG00000083097",528.377676521474,-0.54113392936053,0.146376383639621,-3.69686636536124,0.000218277168161227,0.00302176207660126,"DOPEY1"
"ENSG00000182580",435.150309077108,-1.31829252975079,0.356578422358365,-3.69706198437856,0.000218109101470402,0.00302176207660126,"EPHB3"
"ENSG00000156671",1569.56980715378,0.567484496547226,0.153522294944977,3.69643052007929,0.000218652063351577,0.00302418767073939,"SAMD8"
"ENSG00000116128",491.666084414328,-0.631801715360316,0.170934110665255,-3.69617107376298,0.000218875514760088,0.00302451612321308,"BCL9"
"ENSG00000163430",70639.8413925075,0.821532265510537,0.222291183842591,3.69574830323582,0.000219240090584896,0.00302679231714517,"FSTL1"
"ENSG00000076716",469.00081974881,0.981535072882744,0.265656926064365,3.69474678271679,0.000220106027358744,0.00303597976716592,"GPC4"
"ENSG00000164985",1662.62249561717,-0.403831007592135,0.109342699234813,-3.69325991052141,0.000221397533959695,0.00305101515179216,"PSIP1"
"ENSG00000103257",449.93306455955,-1.14382568762854,0.310013855890579,-3.68959537096387,0.000224611014637782,0.00309248528789928,"SLC7A5"
"ENSG00000165675",355.92878563646,0.632517235625243,0.171487834965655,3.68840877693699,0.000225660902705448,0.00310411841187467,"ENOX2"
"ENSG00000275066",507.826353144363,-0.531025074594184,0.144056983937576,-3.68621541336928,0.000227613708971793,0.00312813940324665,"SYNRG"
"ENSG00000169902",1960.49148548857,-0.5191921402761,0.140856841054914,-3.68595615511277,0.000227845578411056,0.0031284871124528,"TPST1"
"ENSG00000080815",1800.45100441766,0.503749098076768,0.136718950350929,3.68455943220561,0.000229098566485464,0.00314284220056373,"PSEN1"
"ENSG00000149289",402.338061096477,0.581357457283881,0.157813038274694,3.68383666926148,0.000229749487204734,0.00314891944227665,"ZC3H12C"
"ENSG00000148219",231.083081845402,-0.586369163406547,0.159197212028801,-3.68328789137629,0.000230244875716254,0.00315285591566245,"ASTN2"
"ENSG00000103150",316.539014673218,0.717123331947401,0.194732373049063,3.68260973108318,0.000230858444193053,0.00315840211138553,"MLYCD"
"ENSG00000071127",9848.71344644679,0.727931476369107,0.197730974009869,3.68142361111706,0.000231935281932045,0.00317027061810543,"WDR1"
"ENSG00000153879",384.429663016682,-0.609673364610216,0.165619574443408,-3.68116731768647,0.000232168580447062,0.00317059797193034,"CEBPG"
"ENSG00000100099",645.596381727911,-0.446156892583882,0.121323116651223,-3.67742689850678,0.000235598563482804,0.00320958451997569,"HPS4"
"ENSG00000103365",1235.15388303968,-0.620969318287124,0.168862744622466,-3.67736127750057,0.000235659160529083,0.00320958451997569,"GGA2"
"ENSG00000174944",22.0887084295109,1.60109941999786,0.435382811639319,3.67745206561862,0.000235575327050358,0.00320958451997569,"P2RY14"
"ENSG00000152990",654.418982739954,-0.785338396085741,0.213634645496019,-3.67608163115273,0.000236843764128186,0.0032228201327236,"ADGRA3"
"ENSG00000167702",376.291365844788,0.761801022827881,0.207377236510804,3.67350359010205,0.000239247314224909,0.00325260374680093,"KIFC2"
"ENSG00000121621",33.3582997266838,-1.28797349397629,0.350757729657515,-3.67197465679198,0.000240683554986197,0.00326334148636164,"KIF18A"
"ENSG00000145041",639.17185164515,0.417015797339671,0.113563630076017,3.67208935695811,0.000240575528560884,0.00326334148636164,"DCAF1"
"ENSG00000148339",361.382222671278,0.507936177885981,0.138316422036456,3.67227672902142,0.000240399156441545,0.00326334148636164,"SLC25A25"
"ENSG00000119673",411.404085043505,0.786982317759735,0.214503086425816,3.66886244330059,0.000243632115235335,0.00330036528196704,"ACOT2"
"ENSG00000160072",277.57370406989,0.497963411925271,0.13579425017564,3.66704342253954,0.000245371140210705,0.00332095256344158,"ATAD3B"
"ENSG00000166997",521.988944464735,-0.480167062046831,0.130994494154914,-3.66555148095756,0.000246806154669171,0.00333739215398624,"CNPY4"
"ENSG00000196116",344.245780926892,0.494490313135544,0.134937902648327,3.66457684186981,0.000247747852077921,0.00334713757334533,"TDRD7"
"ENSG00000197905",116.785644718412,0.849006171237009,0.231725266160982,3.66384807881587,0.000248454184778907,0.00335368861718053,"TEAD4"
"ENSG00000169032",1340.82230616777,0.436953226161873,0.119316593084355,3.66213294284186,0.000250123991810411,0.00337043271544534,"MAP2K1"
"ENSG00000169359",889.565067690502,0.386289953454951,0.105482695579818,3.6621168176599,0.000250139740651077,0.00337043271544534,"SLC33A1"
"ENSG00000105402",1977.6790310677,0.36481663821529,0.0996286493460322,3.66176436808053,0.000250484196909947,0.00337207392195658,"NAPA"
"ENSG00000115828",346.67751842486,1.13084598232773,0.309302553133675,3.65611589969321,0.000256065617719111,0.00344415078184363,"QPCT"
"ENSG00000072121",1060.0914271206,-0.520233588942737,0.142315078592459,-3.6555057558764,0.00025667544904775,0.00344928986320158,"ZFYVE26"
"ENSG00000148396",2669.36602820975,0.269746994928698,0.0738184167865737,3.65419642781827,0.000257988706466753,0.00346386432574377,"SEC16A"
"ENSG00000106123",925.21745045674,1.49960664711513,0.410740209567249,3.65098573790741,0.000261235747912917,0.00350125256826648,"EPHB6"
"ENSG00000139173",174.595162674441,-0.635911374828724,0.174168242492295,-3.65113275376167,0.000261086234282468,0.00350125256826648,"TMEM117"
"ENSG00000101290",2135.73911645639,0.633862132941805,0.173629243241215,3.65066460642929,0.000261562614595382,0.00350253386211057,"CDS2"
"ENSG00000128594",22.263852881554,-1.98357124955487,0.543782059198312,-3.64773205735991,0.000264565327379136,0.00353961297098677,"LRRC4"
"ENSG00000060138",4860.55982553886,0.461971575945832,0.126662418746922,3.64726633610933,0.000265045154619335,0.00354290279497778,"YBX3"
"ENSG00000113721",20585.8175262422,0.398257327535547,0.109214395859,3.64656439659943,0.000265769896501064,0.00354945774471659,"PDGFRB"
"ENSG00000064393",2644.13273407947,0.606730232710353,0.166447291657654,3.64517936379682,0.000267205374435343,0.0035623462991402,"HIPK2"
"ENSG00000170854",491.351651630017,-0.506860038080822,0.139046202217552,-3.64526344479217,0.000267118024268083,0.0035623462991402,"RIOX2"
"ENSG00000173545",528.256455378007,0.360344182829479,0.098863386738786,3.6448699029659,0.000267527098171337,0.00356349859437546,"ZNF622"
"ENSG00000282883",912.810046018723,-0.762329544486547,0.209283354605771,-3.64257131639807,0.000269928160044353,0.00359232160269923,NA
"ENSG00000171033",252.046880652192,-1.37882094122808,0.378697254758168,-3.64095837480675,0.000271625053580069,0.00361173084852514,"PKIA"
"ENSG00000277288",13.6612463618923,-1.81077670630118,0.498207941825354,-3.6345801708154,0.000278433667565534,0.00369901569761405,"C10orf142"
"ENSG00000147202",1304.38251189652,0.665841372606318,0.183315074562192,3.63222377754003,0.000280989285310236,0.00372969564068669,"DIAPH2"
"ENSG00000145911",65.5913498876484,-1.33876267304315,0.368894175265207,-3.62912391360118,0.000284384716421346,0.00377145930840743,"N4BP3"
"ENSG00000185551",3280.02022116499,0.838917323503391,0.231264437103145,3.62752411919361,0.000286152051426779,0.00379157726934258,"NR2F2"
"ENSG00000135472",168.212148167976,-1.66204870991576,0.458218887448549,-3.62719380506195,0.000286518237491336,0.0037931107576978,"FAIM2"
"ENSG00000198832",2102.977464055,0.266498121014838,0.0735156741623056,3.62505171926291,0.000288903628683366,0.00382134974358916,"SELENOM"
"ENSG00000137273",2282.31147184642,-0.712846255628183,0.196692322672619,-3.62416918943332,0.000289891800352484,0.00383107444706664,"FOXF2"
"ENSG00000155324",708.618780587457,1.24884823317376,0.344653752504329,3.62348654004014,0.000290658336119124,0.00383785571100622,"GRAMD2B"
"ENSG00000125675",427.040565232069,-0.622432194215432,0.171788926155391,-3.62323816875374,0.000290937698929051,0.00383819812742201,"GRIA3"
"ENSG00000132376",748.357663915781,0.490517411606791,0.135398251403747,3.62277508403049,0.000291459238709405,0.00384173208899386,"INPP5K"
"ENSG00000143771",980.655138847945,0.4922857995699,0.135929101129502,3.62163654051452,0.000292745226248023,0.0038553273491533,"CNIH4"
"ENSG00000155975",968.009442174325,0.526642420623016,0.145437921389288,3.62108049669779,0.000293375208986951,0.00386026719383786,"VPS37A"
"ENSG00000138678",118.437919264286,0.966938468279,0.267158944413868,3.61933780806182,0.000295357865102948,0.00388298165536818,"GPAT3"
"ENSG00000142864",5439.10755170963,0.386164319152908,0.10676449398921,3.61697325322345,0.000298068090479886,0.00391521355621671,"SERBP1"
"ENSG00000157216",1560.71486444342,0.709097543261177,0.196157133036873,3.61494650886789,0.000300409642116732,0.00393913768818867,"SSBP3"
"ENSG00000189339",3069.88080321814,-0.45000476400922,0.124482394988032,-3.61500727916172,0.000300339182760425,0.00393913768818867,"SLC35E2B"
"ENSG00000166681",2977.32793520861,0.407423248130952,0.112723369467877,3.6143636413127,0.000301086227344909,0.00394459421551786,"BEX3"
"ENSG00000130479",653.804812511329,0.49390231704076,0.136677999403162,3.6136197427348,0.000301951808325164,0.00395251524380693,"MAP1S"
"ENSG00000186469",396.463587633837,-1.19665783717455,0.331640416648458,-3.60829916108512,0.000308210972607396,0.00403096302257256,"GNG2"
"ENSG00000091592",1551.91364572056,-0.543278039700634,0.150616074076184,-3.60703891024166,0.000309711231321476,0.00404708938599116,"NLRP1"
"ENSG00000087086",187654.439105845,-0.626117546258791,0.173702677725178,-3.60453594877448,0.000312711165006591,0.00408276775346968,"FTL"
"ENSG00000138032",832.523955346155,0.6301495487567,0.174847699727772,3.60399107187459,0.000313367824918211,0.00408781714761956,"PPM1B"
"ENSG00000111206",196.706625853282,-0.664058696600105,0.184290634636491,-3.6033230766715,0.000314174622643949,0.00409481468153409,"FOXM1"
"ENSG00000135776",309.204225765255,0.510371643977429,0.141682150723038,3.6022296483564,0.000315499452138117,0.00410854617595166,"ABCB10"
"ENSG00000068885",1569.40245733923,-0.529239109888761,0.14693637601508,-3.60182498195304,0.000315991082260887,0.00411141317941678,"IFT80"
"ENSG00000165895",111.361779951219,-1.17038783940261,0.325066855548744,-3.60045270511164,0.000317663609281329,0.00412962692065727,"ARHGAP42"
"ENSG00000150594",41.0464409219018,-2.34817023182524,0.652537640759841,-3.59852073681287,0.000320032336531724,0.00415663653816251,"ADRA2A"
"ENSG00000183963",1496.10964349308,-0.70847271424879,0.196890337384796,-3.59831124096342,0.000320290184221568,0.00415663653816251,"SMTN"
"ENSG00000278211",405.105035566674,-0.589773624775787,0.163932922629059,-3.59765210866339,0.000321102713825832,0.00416361352816115,"TRIM69"
"ENSG00000205581",1977.01146961424,-0.575596945760438,0.1600066119768,-3.59733225176904,0.000321497704705226,0.00416516915120671,"HMGN1"
"ENSG00000139354",130.463501430076,-1.01334832484227,0.281795365353721,-3.59604326199715,0.000323094090397107,0.00418227350347366,"GAS2L3"
"ENSG00000162341",427.362474756342,0.599468884145525,0.166727417341797,3.59550272956363,0.000323765733427602,0.00418738858476604,"TPCN2"
"ENSG00000115091",3671.45663570669,0.52573597904577,0.146235221071688,3.59513922291021,0.000324218146270186,0.00418966196694707,"ACTR3"
"ENSG00000167995",361.993602048296,-0.818412506701842,0.227664705702188,-3.5948150337032,0.000324622124511999,0.00419093562995506,"BEST1"
"ENSG00000170542",192.389543632778,0.700333958409137,0.194828577786418,3.59461618190777,0.00032487015051616,0.00419093562995506,"SERPINB9"
"ENSG00000162458",1748.75758124992,0.40687808718046,0.113243922667626,3.59293529927128,0.000326973797140438,0.00421448353846122,"FBLIM1"
"ENSG00000083720",940.854950959287,0.699214229000661,0.194758350002412,3.59016303533072,0.000330471195337062,0.00425594069164949,"OXCT1"
"ENSG00000077235",2384.05255506605,-0.334538115118107,0.0931973381250347,-3.5895672757229,0.000331227342054338,0.00426205445659554,"GTF3C1"
"ENSG00000163818",474.621446786385,-0.533337109834622,0.148719105978729,-3.586204383927,0.000335526023840769,0.0043137025730632,"LZTFL1"
"ENSG00000145604",624.129992774486,0.887486568321644,0.247503219791502,3.58575766840233,0.000336100958297979,0.00431742918865385,"SKP2"
"ENSG00000178209",20697.1956477089,0.883660633211074,0.246792895157743,3.58057565898023,0.000342838050469851,0.00440023921556432,"PLEC"
"ENSG00000182836",26.8990678019036,2.73994333025354,0.765319548308325,3.58012981154075,0.000343423557388338,0.00440402182611887,"PLCXD3"
"ENSG00000164850",99.0199425953336,-0.789835686691518,0.220636059077796,-3.57981233889345,0.000343841046803331,0.00440564522321189,"GPER1"
"ENSG00000237172",882.266208513204,-0.514873558116653,0.143845064926064,-3.57936199188549,0.000344434085885848,0.00440951329732982,"B3GNT9"
"ENSG00000117868",5021.73142995021,0.503198331587637,0.140734351685463,3.57551888050949,0.000349533947690459,0.00446983714384968,"ESYT2"
"ENSG00000241878",533.915029571366,0.50080045809165,0.140069647778826,3.57536744064946,0.000349736349650834,0.00446983714384968,"PISD"
"ENSG00000163328",240.573977595713,-0.735922302669473,0.205944861356901,-3.57339482918259,0.00035238281222193,0.00449986314595374,"GPR155"
"ENSG00000048707",3383.37452775026,0.890782033847734,0.249351651177136,3.57239276195903,0.00035373435193558,0.00451331656281749,"VPS13D"
"ENSG00000172354",2613.88987579479,0.441979621286198,0.123780085220989,3.57068441580983,0.000356049670178958,0.00453903388456256,"GNB2"
"ENSG00000088325",259.098901124438,-0.815656068690787,0.228500227771959,-3.56960724566456,0.000357516834103538,0.00455390450168047,"TPX2"
"ENSG00000177628",2610.06244968449,-0.319014789835437,0.0894474571569117,-3.5665048507283,0.000361774116504461,0.00460425965921014,"GBA"
"ENSG00000088826",262.303750921952,-0.803300735175263,0.225327128154996,-3.56504226434153,0.000363797560089266,0.00462612430524932,"SMOX"
"ENSG00000183287",6626.51568350877,0.521502631911705,0.146333220628021,3.56380205173892,0.00036552164226144,0.00464414871816234,"CCBE1"
"ENSG00000051620",1213.82298914253,0.505655437172902,0.141906575380329,3.56329814751483,0.000366224325083496,0.00464917636495351,"HEBP2"
"ENSG00000175946",43.8033956196512,1.00399818132628,0.281793247174315,3.56288942830917,0.000366795202051345,0.00465252373121241,"KLHL38"
"ENSG00000170921",2222.13507360992,0.876488277851053,0.246125122013842,3.56114918574529,0.000369235204730711,0.00467955412188002,"TANC2"
"ENSG00000159216",3484.73176765636,0.424395410969957,0.119207445708555,3.56014180529915,0.000370654583928928,0.00469361511170871,"RUNX1"
"ENSG00000161921",174.532093289407,-0.942161092770238,0.264660658659898,-3.55988342786134,0.000371019453699445,0.0046943104647269,"CXCL16"
"ENSG00000172260",1416.17240606519,1.32340844240192,0.371883249698986,3.55866644564694,0.0003727425447637,0.00471217515897015,"NEGR1"
"ENSG00000143786",82.9595713890804,-0.878782005114204,0.247059803677099,-3.55696067120149,0.000375170297207905,0.0047349617926781,"CNIH3"
"ENSG00000172296",199.119646417046,-0.73301530362921,0.206071887146376,-3.5570854121821,0.000374992259226427,0.0047349617926781,"SPTLC3"
"ENSG00000099365",89.8519670138821,-0.930094971904371,0.261626953409634,-3.5550426276153,0.000377917814077093,0.00476566635653421,"STX1B"
"ENSG00000171617",761.328627866691,-1.13334087557071,0.319131761926107,-3.55132584964429,0.000383295556472958,0.00482946023526036,"ENC1"
"ENSG00000111684",957.276086712647,0.488001822302055,0.137437354045633,3.55072189573751,0.000384176132889923,0.00483653161481121,"LPCAT3"
"ENSG00000152601",6267.90309599415,0.754258376554391,0.212541496751542,3.54875818643598,0.000387052343870212,0.00486869414278601,"MBNL1"
"ENSG00000184743",3645.56609321059,0.727685478086469,0.205183466682817,3.54651127525476,0.000390368037151653,0.00490632690677327,"ATL3"
"ENSG00000147576",285.165410380658,1.21648658683034,0.343378591832517,3.54269781449764,0.00039605625707266,0.00497369155337101,"ADHFE1"
"ENSG00000139946",393.118425709642,-0.716718720217602,0.202357931911789,-3.54183655390406,0.000397351602921999,0.00498582437966336,"PELI2"
"ENSG00000189241",1842.59388965075,-0.264746119855922,0.0747779381327043,-3.54043086058473,0.000399474287412866,0.00500830967124822,"TSPYL1"
"ENSG00000111450",1126.89662060933,0.623359622792607,0.176088471462095,3.54003653741065,0.000400071639972458,0.00501165011363348,"STX2"
"ENSG00000164172",963.854427768746,-0.442590834842862,0.12505247321612,-3.53924095589828,0.000401279392276747,0.00502262512068705,"MOCS2"
"ENSG00000136546",5044.42099175424,1.39633224030777,0.394562873392352,3.53893469069316,0.000401745233135447,0.00502430351431573,"SCN7A"
"ENSG00000158985",391.216749659149,0.547238422748333,0.154690686860819,3.53763005293721,0.000403735301699697,0.00504502569656923,"CDC42SE2"
"ENSG00000143106",1049.29398745129,0.440030012684925,0.124395751300208,3.53733956413824,0.000404179659279974,0.00504641462472812,"PSMA5"
"ENSG00000204406",614.236734066002,-0.518717864126485,0.146684281619265,-3.53628799487101,0.000405792056760731,0.00506237289921027,"MBD5"
"ENSG00000101843",620.74518023219,-0.429628728055498,0.121545313054213,-3.53472065075739,0.000408206460202723,0.00508830192573682,"PSMD10"
"ENSG00000159792",1123.48520205676,0.318627073214637,0.0901494916457045,3.53443006053622,0.000408655569640383,0.00508971102154902,"PSKH1"
"ENSG00000088854",1564.56322164098,0.329875163707166,0.0933532696366014,3.53362196087271,0.000409906921475007,0.00510110133585784,"C20orf194"
"ENSG00000007866",1620.52184915199,0.553934405005563,0.156823157332196,3.53222326618622,0.000412081278935774,0.00512394989284261,"TEAD3"
"ENSG00000135503",748.574909316066,0.377752726058337,0.106989726896463,3.53073829624689,0.000414401543592757,0.00514857373069097,"ACVR1B"
"ENSG00000244274",339.865706254131,0.861662317712956,0.244233333348352,3.52802914286872,0.000418666060431943,0.00519729302068998,"DBNDD2"
"ENSG00000107821",477.12701719012,-1.10906101597831,0.314424098587751,-3.52727739686526,0.000419856638101777,0.00520780408194219,"KAZALD1"
"ENSG00000198890",209.705042925793,-0.52130581749004,0.147839099664405,-3.52617013140236,0.000421616029029287,0.00522534759382042,"PRMT6"
"ENSG00000130635",9398.83228781876,-0.532839298156554,0.151140738774802,-3.52545119519681,0.000422762067404521,0.00523526697534053,"COL5A1"
"ENSG00000046653",1108.59812915392,2.71782056058993,0.771533583528744,3.52262120355086,0.000427301608511847,0.00528715920009144,"GPM6B"
"ENSG00000092841",12461.7673228204,0.616389015493858,0.175028664624186,3.52164610760953,0.000428876257248162,0.00528935742347184,"MYL6"
"ENSG00000102221",228.869886727572,-0.763346721413924,0.216724238507332,-3.52220280791573,0.000427976598812176,0.00528935742347184,"JADE3"
"ENSG00000131323",600.844116648105,-0.456564747294099,0.129642811402165,-3.52171279190937,0.00042876839872522,0.00528935742347184,"TRAF3"
"ENSG00000243364",78.5511692230813,-0.875465146217584,0.248590649261437,-3.52171390524379,0.000428766598177404,0.00528935742347184,"EFNA4"
"ENSG00000105855",1880.37894439014,-0.499702778823457,0.141920546350254,-3.52100377059014,0.000429916503325764,0.00529787261421375,"ITGB8"
"ENSG00000163660",1762.50336519408,0.436118258657129,0.123912532595473,3.51956537020262,0.000432254500920576,0.00532235318409929,"CCNL1"
"ENSG00000114861",1748.62156231814,-0.381224596793645,0.108364281925198,-3.5179912607809,0.000434826682366361,0.00534533287697933,"FOXP1"
"ENSG00000221994",28.0831792554951,-1.2201847999617,0.346825920881898,-3.51814765418643,0.00043457048906393,0.00534533287697933,"ZNF630"
"ENSG00000171824",1545.48230291835,0.618398477642084,0.175797356937313,3.51767790150905,0.00043534043108333,0.00534584502309552,"EXOSC10"
"ENSG00000187987",56.617284146762,-0.957759585824259,0.272281437250846,-3.5175353688981,0.000435574299009566,0.00534584502309552,"ZSCAN23"
"ENSG00000109919",1250.06788720961,0.328141505868026,0.0933781486650394,3.51411449637019,0.000441222587804538,0.00541078226097144,"MTCH2"
"ENSG00000146535",2962.45859163879,0.385709211224505,0.109824196644347,3.51206039297131,0.000444646944657176,0.00544473396382251,"GNA12"
"ENSG00000159023",386.749704769812,-0.816488996977658,0.232483982050906,-3.51202259086768,0.000444710195658531,0.00544473396382251,"EPB41"
"ENSG00000197006",1822.2721188461,-0.272214556443364,0.0776372627029479,-3.50623588424155,0.000454492245282943,0.00556000408304537,"METTL9"
"ENSG00000134444",643.332528616576,0.350645485239681,0.100017041279767,3.50585740942744,0.000455138977275797,0.00556342196193862,"KIAA1468"
"ENSG00000099840",39.8817535498606,1.17405707460454,0.334961713834461,3.50504856559445,0.000456523997154763,0.00557585156202329,"IZUMO4"
"ENSG00000136270",575.08033632519,0.510722480795022,0.145764442240164,3.50375216991224,0.000458752080232093,0.00559854976238118,"TBRG4"
"ENSG00000132256",546.322160338758,-0.578633438887766,0.165179681901489,-3.50305456595355,0.000459955229903074,0.00560871333082291,"TRIM5"
"ENSG00000096968",708.610929724162,0.671549287549617,0.191957538691455,3.49842622554688,0.000468012547311801,0.00570237331378698,"JAK2"
"ENSG00000107438",2895.01569945324,0.748489145186813,0.213986965846535,3.49782587096266,0.000469067278931564,0.00571063017638146,"PDLIM1"
"ENSG00000118680",5800.4251385365,0.506143925977202,0.144747373870177,3.49673995765312,0.000470980698477808,0.00572642603564614,"MYL12B"
"ENSG00000223519",48.5413058221818,-0.949682807544837,0.271597085769699,-3.49666052142445,0.000471120953477391,0.00572642603564614,NA
"ENSG00000223953",479.552154656347,0.553692840569404,0.158427687677049,3.49492471100186,0.000474195497896559,0.00575917467172686,"C1QTNF5"
"ENSG00000068784",277.284228387818,-0.580173150249412,0.166024793957495,-3.49449703517143,0.00047495588486419,0.0057637875611123,"SRBD1"
"ENSG00000132334",76.2036139387389,1.26695486513995,0.362606810716344,3.49401839043517,0.000475808240792541,0.00576489264544243,"PTPRE"
"ENSG00000137193",759.575218281802,-0.849195729541743,0.243030653304133,-3.49419185603326,0.000475499173838832,0.00576489264544243,"PIM1"
"ENSG00000034533",123.555150794096,-0.677034347749304,0.193882441626299,-3.49198381282128,0.000479447302031167,0.00579970398503356,"ASTE1"
"ENSG00000120688",401.2637113406,0.400605491593217,0.114721241858853,3.49199054248471,0.000479435222627393,0.00579970398503356,"WBP4"
"ENSG00000166579",1396.71328445403,0.391370392875432,0.112083894818665,3.49176296477395,0.000479843870600946,0.00579986865143761,"NDEL1"
"ENSG00000091262",53.4209603979305,-1.22792873350446,0.351770604778493,-3.49070876538326,0.000481741076300271,0.00581815677876204,"ABCC6"
"ENSG00000118729",12.5317994565874,-4.73200035574311,1.3557400258611,-3.4903449521877,0.000482397440389438,0.00582144162127334,"CASQ2"
"ENSG00000055163",281.201391195112,-0.816686645360887,0.23401042473139,-3.48995839094913,0.00048309575864338,0.0058252271215398,"CYFIP2"
"ENSG00000213064",1913.44187701361,0.760668555228918,0.218035487417996,3.48873738049182,0.00048530769662583,0.00584724348878138,"SFT2D2"
"ENSG00000122971",530.0002419275,0.983022237620271,0.281905242481305,3.48706618212487,0.000488350492419448,0.00587922751008946,"ACADS"
"ENSG00000196526",2134.94123998317,-0.578238777822344,0.165931167447592,-3.48481112208757,0.000492484547325739,0.00592428790250065,"AFAP1"
"ENSG00000150768",471.906702227555,0.440748324650482,0.12651119200444,3.48386824649485,0.000494222715680444,0.00594047859442883,"DLAT"
"ENSG00000108828",12520.6531965197,-0.592134447651102,0.170034048052242,-3.48244633609601,0.000496854794145434,0.00596265123401949,"VAT1"
"ENSG00000198176",1763.76682733252,0.35815684395294,0.102840082431618,3.48265807926681,0.000496462012797956,0.00596265123401949,"TFDP1"
"ENSG00000102580",2156.88679159265,0.421759373171767,0.121159584898211,3.48102358988845,0.000499501496951263,0.00598966759408304,"DNAJC3"
"ENSG00000004487",1255.80031118487,-0.334106853788663,0.0960056309005468,-3.48007560238595,0.000501272307957213,0.00600614644304746,"KDM1A"
"ENSG00000151893",1119.6902418642,0.674599384455906,0.193911631929701,3.4789010733532,0.000503474409744435,0.00602776279492448,"CACUL1"
"ENSG00000072571",40.4580992508944,1.31137159752629,0.377005938313871,3.47838446097506,0.000504445849388328,0.0060346227401155,"HMMR"
"ENSG00000113441",1341.48732146486,0.564700219351543,0.162519290402305,3.47466579477221,0.00051149017128835,0.00611406364969381,"LNPEP"
"ENSG00000054277",398.815306592801,0.71879197130395,0.206925503665693,3.47367510804866,0.000513382252323517,0.00613112358565136,"OPN3"
"ENSG00000136068",2104.26331534807,0.497890122854046,0.143339814731571,3.4734949517441,0.000513727027414432,0.00613112358565136,"FLNB"
"ENSG00000137821",269.541909666162,-0.612428402954122,0.176421800522976,-3.47138732933612,0.000517776565116724,0.00617458746353763,"LRRC49"
"ENSG00000157107",877.208429253503,0.486059747212198,0.140091084184263,3.46959801219668,0.000521237849646238,0.00621097343264538,"FCHO2"
"ENSG00000113597",281.56433324799,-0.491439633764964,0.141675447697548,-3.46877064270234,0.000522845607220703,0.0062252332715075,"TRAPPC13"
"ENSG00000109674",49.0167958372032,-1.3952685531929,0.402322116590266,-3.46803840916821,0.0005242723490659,0.00623071306225973,"NEIL3"
